puuid,region
LIYuNHLCD0164GI8bJBv64Rb_6fgdG_Lp5BxsLkyq-Wqifiuyc4nSK1q0HKSeTmKrsWlUuNuIjP00A,AMERICAS
XwqZWc4b1GSRcXnyi323AFGkMZ-tCnUYrPrW6bpyQqyE9FPas-irC5DNFyZ_ltH_KCwaaeku5su-6g,SEA
6WEMsWKr4KxhTwsogb2WGwyUSjrg1ApZjToKCWyWIZE1Fmip95YW5FMNfYcNWn09nXmQj89MsZ97Sw,SEA
U3DAarfWKajp2wMcE4ygntF8txITZRastPMTYBUjay1Xh_OPE9IQWKNge88IFt5Gnx_DJrKtNBU3tw,ASIA
ndiLymQ2uI49EPGNfXEv0J8yx6VH8afoQcgjSmDejpCsRkI-z3kk_T3Dm1QKs80owxOdxV8IFQX5jw,SEA
6NxqwEqFqm5qMJboRWCc2x5VXv9_REZfKcYPXi9VMo3XdoUtrlNp4tjUEQJkrivWfuXix8WCSP8Wng,AMERICAS
5bO9X2RnVA-8V559liHMSTIEK26MdOi_Pbf6m6vuawXfLnAmR0FKithZUoWib7wqPfyHYb4F7j099w,SEA
heu9BZ1tIi1Yp9_f1TSIsxXLZ0iYjOokPXrjB00xQ3BQcr-3PjyOXHQhGGwxm1FkBfV_Vd5VDnMxiw,ASIA
av_AWpejbtsS4uxuXjLjBohuFmn3iYepE_o14vCqX9-E8NcdQBbkOxqBuhOSo9e4tPIcMKk_tFnmfQ,EUROPE
o_eunOWXRqbIUopL-TSirlkAM-tJNICiExLc5bgZTOxOmrKYZEcwolcWlqbmkd6fgT9UP-_0sjc1uw,EUROPE
IdQC3lgxqp0IcFiz7YfSr4IbrsbxGyan_rzj4MqiQZhhIl30alceIrPUJ5PnW7whY5VYm6Rk-C_yuQ,SEA
Gu3bS7Knbq57v16FJmVyA8A3CGqzPmQW6muEFvJp-Gc1bHn23sXTpI0nO2UEWZ-AXaHEQHoPR0AQOQ,EUROPE
MgGFIzrnz3P_blD7KucwBsGTBxR5uhKK31gAWZ__O7Zvz82Q91_d6ZvoPzu803CZQTrCSowuiuR6YQ,SEA
6854hwzD29mFpkqJ4FvGtrEuGMcaEiu3nwRYuGY4QGR1QFcIQE-rmo3SWoVP09At8EUj9B2YLXwhzg,AMERICAS
lLHSyYqIqE5rcL5Dym2CohylwrSoBz19K8Jdd1KTfA40xbUYRYeFyp12zx8HiAYcb99CfBG-3d03gg,SEA
QY2q-B1ACq4yWQYhGJ9RMWyihsIeDVEztuky0zKPwaj9SoORNsd_Rv7Hrfn7xu63ZfjRKUMcS3HESg,AMERICAS
8oNzSFBVfB1xhzWyHmaNRd7I3iwxdDcFG5L2Z06z_DM9JNN4fWeKlWI6z3SzYSixSP8amqdzDhQASg,SEA
Z1KCC0Ah0Q5KNwxZTFjYssDffehngUcmfMOALInWtn_TL2dNTgHJsaZg6HlM7F-iEEG61rYRy1tQGA,AMERICAS
RXpg5Ua_TnaKWzeWWv6x5kJIPH-LphNgvmPVt4Ha-njZrs4cTRlN0Jb9Geyir9EiTS-znzO0X8l0dA,AMERICAS
WhQu2ePQYazvYfWIxegpj8OHU5Q4o1Lilvn0UKXqCq4eyW-P54qaCG8bJWQJSniH-iZuRzZ48qLwXw,AMERICAS
7CI2WpnecabMoCCsk5aJGKRkjqO1X_LaCkvqNQrEfQQ5eycVnLSGpz75FUN9v9SgFy9etWD6GsNoEQ,ASIA
rwey2x3VrLpM63mPKP1OrSRDatJnufNOiOUh41Ucv6cxUzRVNArH0eVXGGCt_dX7Zh0Q9jyt08K_hg,EUROPE
3UXy1dskrOG1iuVVUImutSkoWw6vK8JgCdfQdA0uPiDq58eRCcHcCfzP8ki10B0LqrPr68KF-QOniA,EUROPE
8ytaDws0FKZxsgD3hOM6m8KARIIUxt1JY0cqgenAC36hEtSQnna5sJ6r-k5TxPRDdb8P70FtbupJ-A,SEA
ZeANBlrQtPFw3R5h_-kPOtJ3pkRocpwLfTciwRgB4iddRG2kHrSmXPK06KVXMcU5A69a2y0VN0agPQ,SEA
p-JXCN2bzdm9fyFpLpMPIc9GML4yHbsgYwx0OMgLSLk1W-jPoTrqBQns18l0SSZFsKVCGCeaaIHyYg,EUROPE
nhMk3I-mtbe-WiHTSczsr_PWEi86BGwR0REjMTiBd3wdNcY1M-SM3FI6UKPffrD2kHLuqlMAkSgpuA,EUROPE
GrpN9VWakNO5KOooz1u6Vjpm7E5eL9fMJYV_O5yTSU9TEOSdgs_A9WzxI_1ONsvI3R6PWLhimhmNOg,EUROPE
DXUrd5yW2H1UUxiryA4UfJGzjbfQ2Ht21BEvafVcJafqn2asImO3W22Hs2SJWijI9-BYzWd4wI_-8g,EUROPE
8mK-sKKJ2FrwTkmr2bq2SFBqNzCncpquaOjDmH95m60D8wAZSe7EQLYJha6kxQElTR3hYI9ShjJkPw,EUROPE
o1ZuHs-6bT--YaXQl5m1dfHheht5HW4pvNvVf5hNta0MzmsYP0omy2I7dcR4y2UPuGuaoiXjutfTwQ,SEA
22AbkWEq4NaGS3kUdAXEq42_ymlv7EQO1td8mj24y-GQ7ypjZI_ZErjz2GGTRQbeSzoQ34y1r-D9Jg,AMERICAS
_IJheMf6SAWkjr4RqYS_9wKSAXL15d2FRpz-zDEruGYA-RXbwa0WSxkA_LZ_XYURFTH3hEZ2WI7bug,EUROPE
7-RE4cOjLmWYYKAWLqUaaCBzgqyFfKzMp8P5mJLH92VwGRYbVqtF0f7HDstCPFH0j7Lnu93G_0MRzQ,AMERICAS
6SyGmAgzfnrfvJULqLmXuVp0nTOBMMcClneVQQy4atkE16PRra7-gu5Z0KITkDhxk78xHbt3xrE6nA,EUROPE
G6hld8SEtMsSTgxlvglCea0Ew7otNJJYwc-13Z_cEf5Fm-dPAl7iE8kThNf_74ojGdGbqX-1eQNx_g,SEA
SfekBxHYAqvHe1rr-08LtKbIiDY6fny5ZmW1hR_erdQBDiPHEjJfay6bDVcD0lCL7maPSHvYCGpGzA,AMERICAS
7yKWokN7kXLDR6dMQFPBYmU-h702sU2mp0LYttLO6tYKG5i9-T9hbJYkh9hlXmvFcGJrno8gCexjxw,EUROPE
krMEvLgRjzlWTooUxhmoh82DnXecug6D_Z-1Lwv-bKVi8qPRz4hLpvwTIQCDS9FhU3-codtazqwRcA,EUROPE
43eIufueotx9tWtVkMulwx6eowAFtZhII3RITid1Npk1ymClhNBidxxuaXVU5IWkVhEqmP-rwJs1qw,SEA
mrWzI3XQFZESkeArEkRdDc7ZOYDMjbqSwk8rB4spQKa7Q4v16S8-ILF0PMSO4bdNV_31JmSVeIA6Tw,SEA
K51UHNAoi7yaY72oRqxofn-c_4O0AxWu0kSJQsi7hYPYRjrn_L2vrWY70S-znow_dqkovTYpQAscxQ,SEA
8UFHb2RNXouX0EMdKSefAYkhi_hsKGNIFHatHR2-h5vEuIZwuKoxLuVETRcfRKmcdv2A13BDHKLzgA,AMERICAS
ur5W-dmnNETUisIrRCZZRO2MjnSxuXj7sO7-CQm-RWynHWwVP6nJCipbfw7-e5Qp5XeeX0USq2p4TA,SEA
Bb4uGmkv2ezC8VwAkZxuH1_darDBZzTo59FercHAS9OkWXO6BCPQUZHEjoiBCtMZ-C_rIJewG0fN-w,AMERICAS
oJrRZBnFZ9Ol10QdcqnvntGZ5RxA6kAtVIrmaJoq9wRXrouFDeHLB5F47Sxyp5lrEzDKa7D9tuJ4lg,ASIA
wo0BxFWBhIFadBqGztoSeTLGIFKBMvvuyEPYRJKrr-Vvt7wT-rkJUv9boTELn2drHxNXl0Zwey-2_w,EUROPE
G7o9N5ANimYSru_UuMYfwdoObzIiWfKbDegLKj8GszICYCVD5FYNa6_aCJ255KT3qva4B-yS3rzofA,AMERICAS
8Yj68ecSh1vXgOrVdN29tG-_bX4VYX1fh2oIsrtf7EINceo_S-U6EzoLzCSwFLoJp89kXf8IyH1dXQ,AMERICAS
jOARQAkizAgl9X1HZ252iFYdXOkc18xYh8cFZdgeQiDx7s5huBT34h5MA5w7mNlGH8Ol3tBUQD53tA,EUROPE
Usp90LMN6iX6aObGT77oLANX0viLylYin2F7Dv1UanXGcn0JRmJtaO7bzG6alnP04kY_10RTjTQ_Bw,EUROPE
p-lwq01_QQOhZFweFPP-gORicfNDrpuqgtQ1CtOVVMiXcDTI2GW4zQW_1-rVkFsCpWObJd7RB0qJgg,ASIA
6pjRRwh2A0XEaskpQlCpHYOH0ok56s4MdTvfDMdMiceP_W7QvOOljeFpTXxhu-Js6qS5hy7DikZ3hA,AMERICAS
49ndGg4oBtzkxW8DeFf-dF3FvvIWNu2Is05p7RoeEhKfy8SZRTC3HXfUrHlYvzT9Pdoiv3CoUFmwxQ,EUROPE
l_eXzOUkZRjHfswGPQCouHKeSbdnlbFKUXHVPhzRzhBuymdtSKqkw9Kr57m_NEnSi1dKNMosI68KMA,AMERICAS
MHYLkm4qKUig26WzHP7Q2tSnXYTS2Dl0x0LRBVKEm2f1ojFQ25f5JxZPySCx55mDZbfzWgUEF4bvlA,SEA
tG4f_c6flceK1bydPYCmlnq4IXmb3FoXgQaKbJUa0WioKtM-YMOTjtWQwCCIgge9n7Jpvs8Z0-tNsQ,SEA
zR8aetxwQnd-taVtoZDzovhOk6wCFaEDy6kum8vAJ2AvW6Q1PWFf1fPBLkmq3YmSYT3XEJtmpF7L_Q,SEA
9elf-vLgJj4pRXpKZZ3HvTB4p9Melm-fMv4heTn_weYr58Y_wTrhek7XfIJ8CpL5ipY8QgZdsd8o9w,SEA
1_cd4mNk3-M1zP7aUCuhXce71K09Q2Ua6mLe3LoriM8QebQ2f3bWhgjJN5JMpgiia6_m5U69FU7K4A,ASIA
HY8GTBvt-4GsoKgHhzAy8sQK5zZB9lFFBhRENMJCzWb-LPBXa-lc28ng_T757H0iW9xpyoSaDFEfTw,EUROPE
XgUyI7vxFV-EcesXbfgBb4kxR4m212Z2NdJRReb2yLVGMCWVYKjTA7iuJL2uQjKZ6rv1oV0dG9Ro2g,SEA
FF2Ut_E30NRqHeq4bzWX_NdvM1Ms2kK_Vv9bIGZTBmMgz7Wg31sFlRw3s_B0_xbortF2gkb3IKi1Cw,SEA
7q28lOHGE7mXOM0-VNxA46RpzNrbjitnL4rvdr2-x8WAhmjoj3c0rzTUFPry81g7gMQxpjDFHgCjGw,SEA
jJChM_93xFi8cJA4tSTZs9ohc__iG__6TV6Zjt8vOQT5xp6-RTt13gfbhf9GaZHynI5OEXicBPPlPw,SEA
ye-BcbobZrD7i7vk44OCGdwHnX2nBWjQ3LRAdS9q1qPJ6DercG9Ry0CZpbfytP-SK8IFnb8vh0tOSg,EUROPE
h-bOEa5GcTsvwgQw_Bld4L2XIBQ8a6rhuv6fEmcjwlUu7bBsFLqo2IRUJWNE9Kv0yIdRTMT4TP7dIw,EUROPE
JtKPaPaOOZnQ1HnFwzOFfjHs7iNJjhvtTJ1L3MWvl8S2DkxRMAr_oK6ZOD0TVKat_1kMXgWfJYij2Q,SEA
NTdtEAlyZy0Ji01IYTr96CP1ewcQhOJo6CELFdjE9TwUfVECWTcOkMfjbKbQASn9TSLpF0FGotVYIA,SEA
wzk-5U1u_-IMhTe-QoQfsveCVNgwgQJEmukVTAVUoxgzAIbsPLtbqWpVv6iJhCrh-PaAviocw2u9jw,SEA
BXrZk7Y-b_UwjeTQ5knon1XGo85Ef8co5i_3-i7eBOg7uGUxBJujyxq4C9OeznxY1e6-664Ssydgcw,SEA
qcdOtwKR2624DOZ7xAClbaUeoqgRN-95LGGo-F6wus0MgfcxMvcwm1Lqlb4h7FQeuakQVhuCdH2SWg,EUROPE
VV3dld125V7HdYPLxgIWCsCUMH_63X7Aa4gBkPDDKejnGUytuiZmtaqoTr-sc8msHK7VrGkNM6_1jQ,AMERICAS
d_T75XMo3v5kZT6SyX-Hohq25Qa2Bpk1QuZFvVoZNTcEUF6ALBlbV61OBa_T6zuQxMh6713cAe-Rkw,AMERICAS
z7OnLy8Jpz19WxmcyUd_wB-tpE9wiwtQbhEpdJMD4DvRg93aubamIule4ON3CwzdU1Y_2b9IXj9O7g,SEA
YWa5UJPZm8T7bL0enqddMEDas3fp0-9FMvvYVgW1Vh54zQBQIEiPqL7FgTzcHaNTawUh7uHP9Qf2lw,SEA
xc8M845ZZbZojjpZ0Vb1rOTEMAhhAkoc3pr_q4QH_1wVN-FXyB3-YM4KutLJPzxq1VdNVAcmgu4pzw,SEA
aIepzLPMsDkBKwu_OA3mNBM0fJH1Aed2Xb2MVzTrrh0xZJE7BouEUmpWIHpEkn57d4ASku2_8WYykg,ASIA
Iaa9qZYN5JIn9MXRpJBIpIPmKHk845ubeC1Ya_zv2jF08iM5Rh9ELMvKk6ou1QzKoSAyKUnUpttuxA,AMERICAS
hRPL_w9Z7qSqFdWhSN23BIDA7pu9817Is8knfJ-2FkeWNhwWcaVoMQZAx1YQsjhkvq4C3JjFKh_tkw,ASIA
KUBtTmhpIBVvtnjo9frC_C4axt_EAcDYI2AHiVK_ZYewKi9d6n0emLcObLmvQBwJe2B_2WGJ17k73Q,AMERICAS
TE6VoUDEsJR9ZrxOmM7eeJ7Jd9ZKe87iYr7ddh6JYLl4yelg5G_APd48H9-5ZG9Neihl5qkMqHYeFQ,AMERICAS
vraUzND7uI4CHsrSpn0oh2bwEI80zwWgZQiYaIi8HlYO6z0LmoVWihItZQyH9E_bfamYNuAQxOms6g,SEA
CdW1UodVd0pTYpOpg9aLMjWOBBAQAEwQkEjHY3WokcAX9gGGhPYt9HB3yCPgyRfJzulpjyqiRCVUbA,SEA
pVNEPDsKP9ji-66ggPFiHBVYzIOunc8m0uZsC2qEOkFMXYBg0ln1hlox4M6mXcdpoU0X45kM9MGw8g,AMERICAS
_xarV9DtD7YuldtAMY2D85r3BjbVJmSqYTTztfBD9m1dRz0heoKJKNTMl1B2vT1pEi7wT8AzLca1HQ,AMERICAS
42oykjkoPth6f3ePAjkxNDxNMhGzWO4SWMjNkxDINg2J2kM6ATtuAWwn0xMEWgRu5EsI-thYsD_VHg,SEA
1OmZLgB8i-6u6GTwh1UOdcPjS00toZ6hWDNgZKVWOWPtRqYZvcBrOxk5aPzuLrCL1-mJjIow93cIpw,AMERICAS
PTDKxk4dwElXNjgyTl2V2V_PIfluq9TpQhzbvwbjHOkqrdn0FUi6IadGjkIYttmE5P4krdQ1cU94SQ,EUROPE
_HJKoaaCaPqDnI-sax0Uw5SX-xLoFsbnEJoHj3fGQ3qE_VjFt2QL6AnUGEhQbcMuFzaWg5IrpzeO-A,SEA
QLP_wodG0FLj7MH_WU-Oc1cX74re-26pFvZfhOmNmfsVH_QKQbtZsMbXjEwH8fr1BRIX9WQqdnY8oA,ASIA
qYK9IbXyElcQHs0GsfJkggMsX9wPKGAYe1AfR2rPlVCgfp7ctMlvKRJXS1oJ_FQcAwqTCqYRd93J-w,EUROPE
J4mzsmdi6M-oui0QiLUnT34j0dnmILXx5sidCMvMiGfrto7CuZ6BRyJzDDPpLFDmrbHt3RnKdqnwAA,SEA
jYeEFIk-EyT1t91K7vqiRwJv_xRs1c285H-a_m1iZlVNsrE7_FO2e51Yo_3NKbBqYaWS0xCOEEdtqw,ASIA
i15_zsUIKF2GzuN2DKKHUH6QxY2OMdQmTcWXexcBKzDubWdoRv1UKd743pKd4qsCCGHRMJmkaacsVA,SEA
7ynnve_X1ypZYzQorodFaKGHHVz1YjbF3ettWZ0oezVUwGRxKgnVO8-R__sv6K_Q9cWcXzH_f-AKGw,SEA
At6DjLnU_R5NrQ_BQgS9jQ9XBhQJ4JW2lIU02K0i63gDcm5AK2BU54HBRPTxm1J6BMJsZU81ub7Cdg,EUROPE
JR2zDq5_h_7jwoDvS7jneXId7HKVMLWRC_DlYHidTOLXkDL1LlIW6ZO2E9OXoqGFVwTBkvGG-jH-jQ,AMERICAS
-xiNbejyD6srdnJsoTKcF_heKvSI6jMreMdTDy9jLqoSMgYi5bM9Mpf4IwUsjD29HlPkOjKNblwoBg,SEA
LpWbbe2jc2SoIaiYWwVmcZ7PmKrXA6fChDipS_wEPDTQvPkN9Tchq_kq9tTf1nDF0Uagm9De9W3N5g,AMERICAS
UZ4Yt7K5Z7dw62Y1RBVZkba34qSv_DgXy_mGUX-pQvphpHAg2GAw1L966WmogL3BjwbVzqTmf34xDA,SEA
9KvfpMEdEahzAoWoZQn2nODI8wvu-t_L_d3F-ZMoQ8LThzWAIBENYsBZuE2D1ISORV1WNzvA9nKg8Q,AMERICAS
Q2wrmVgoOkQNDdMT5sZJEFy5icK17mH5yo8MVhXdjXtana2M9lYg9_CpHQmMNaoFEcYvSLjsLjD_zw,AMERICAS
mWzCoGp9R_SV5xD5IrdY2vLCgiJCWoRXJk4ECZzlJQNmJSCZuEUoQJS_yr4DeLpco6dmdxRK_tT4PQ,SEA
jslxUEKVxAV3hYSn0vF7IVrhmnqva7pw473B-kMpBJwDnuyyDX5gjbEGHOTdnmPEPa7Cc4dEEr4skA,AMERICAS
-okB0egzZpP4u-FJ7FoIOja0M1tZx6x_IcJ6BobyfcSRa6M7JAhOiQ6Qe1XxpKDJxn4PSx5her7ybA,EUROPE
PVkvKQM4UjFHVqW3jQ0RGYaFdDv81sqgwThi8nJPuBSqFgn73aQpxtFb0UTyweitDnT5BX5OsWit8A,SEA
NzPj46KCrHzfya7KbBNuCUXsuJsxcD-AAF_yfsjLGoV4o_Y4I96gjvfShZ-GQvOm2LnHbZae6G_hiQ,SEA
dNvX-D4UnXI6l6sb6VejwgZLKoGCjjn1x5ZXDTsiOn9FBUC_XjWR5cUDXT-tJrmkuQza7o495mq2mw,EUROPE
_YgHQo7wQ8-L5I8cgAdpziRIltGapu4OfGlEjUKsAjV_ZA_g5s9bAhO5CtGCQHc-7teD5NC5m35ZYA,AMERICAS
cP_ap_2Oncx8md5CJsixFt5aXm6jUTg-LE53orf8qTFE4s9WrQUW3lTYqV7oESeC3PS9YT8HVe_DcA,AMERICAS
d7VFz9gt-6aalP-ltCzGbG2GZuqkRejTEiuzUe2glTM77-Q5U1ZsLOEJqPMUYv6s3P7VNgRk1rA1aA,SEA
ZhC6oPBAmqr_FPwA50sMonkhiNhJycmeSek6kNZiddhmd8fC5DnN2iQT4Ljovf_yt9YCFWaxeHmAyw,AMERICAS
a8C8syFN0utjL4V50B2rc-cNh3T4w7Wsej3tgmW-Nf6zOvbVsnLiXA0y8vQA1yt7wheeAzqmXoNMew,SEA
O9d8NqKlUzSsWSGAKal5Ycw6_RjaUl-ULI0OgfVgHbaZq5Y4tSyxmzbrmu7LerI8nSUh4__9EdHgXQ,SEA
zIgvfHUU3TNvnIqzGascB1xWi1YO0oae63KEyX3WtEIAMQGycZ929q16u6JnSar_92frjvegKhWXJQ,EUROPE
4t00ckI6pHLVwFvBVpMr57zctOWcg0lftpaf0kiH8M6AvO0pXU_JTwww8rS3TItHfnsonTopfsRlYw,SEA
xKmP31npiqQVr2KFGy5-FIc8v7RGZ-uEBNU4jaRXxAolVsQ3XJx0qpNLyvqhknd1LJ2Qwi02Fta06w,ASIA
HfjKp-benOQpnDYfxgECfk1ifV_qloNYfVuRSQGR94zn9F6NFBYmcPFD_uBTgCm8islFC-IMaUCQ7g,AMERICAS
sHofI6yrx7ND06aX2NKFAHS71kdYHVcsI0w3bDylz7LJgMA8EgHD4E3714AlTRfUGHAg9Pzo-7sdJg,EUROPE
QZO03FHeti3Qva0Z22xRBiqi-oukzt3yJn0gnWqRhsbMkgpq0Tn6d5QW1rKlwk9LjPMsnGR_kRebTg,EUROPE
UQQfo71_AhTT02uh4wCvgs8Ptqj1yrwdRXYOOzzcMl5xJ1QDReFKsYR4Qa08V7cCXF3w38T9U8dyLQ,ASIA
nsP6Gdq2CyEsWqrPaoM-vy0wgFu5oV1bVcZ5PhsH5ewMW_5MJGIxQAQ9fejMDxiQI4_z9yHooezFLA,AMERICAS
MT8hdGxs2KWla0Lt-ZXr_cj91p8YXs_sdhftAMeSdbX1t0fWiZGQ8VP7Gob06ufZRW4f_IpaHe-MZQ,EUROPE
zBuuOg_4KRHleOvUzLUSR6IbCu_QQteil5H7Q_rzBP7pTZaZ7S8-RHn42jHWS5_FsGhIfi-xEeKBDg,AMERICAS
UtsNrmo1G6LbLUeLvbziKIfmOm9x-Zy8PKXbyGi4JmAJxoDLBSRHjtM7Fgpwq80WyYs0PKbB3ctwQg,ASIA
jq1qws16uZHk3Y8XWY8hiam1_sMAOR6FQGJy9sVi-QQAnoDKm_Zd8fuwts_ew82hwVoYCTrRx1GIdQ,EUROPE
3x_pF3zpcOzLsaASH7Z8vMJKJOtAeFLrO8Y0Z5ZSkn4QkaKmdiwX51n2Zrk3qzsbHyQDnd2Nt7WBzg,AMERICAS
_2CgWpl2pdVLSOEA0i2hzqAJXXJKU-uBkR4hiQHzoc_LleeB8QaJGku3RniVgTzdgKDMjMwOnF0kWA,EUROPE
uhviMFhJr1qyHMVeqOrwT8grxQalJe39hLhOyJ8DZYJQz1r5yJ9R5QW-j8ODu-TexTGhp_j6UxxWAQ,EUROPE
l0EnwGUcNtztctn3yhUkfrE_RBayUgjLviJnZ8JRYMVMYW29xZEbOyhM4niNNcxx-c7uQ5it8Q1Veg,EUROPE
7XVw6u_00YChAexco0pg25CtkCC1q9WrqrdYVgLvdCvCVWwuAokdEI5pnJizDdTlIvYeUkSU6Zh9PQ,AMERICAS
V665GBB3aDzGotaRqf5qt5PmkSY3e2FyMsnh05p4vhyL1KVx_kzQky-wAzrJ6liQp2NreFDSqXTyaA,SEA
wBrehdb_YLYlORvAsviBEl5FY3ZHsEKnsArK-ZZPipnNsPJi4YTOsAdbJxWBJ7FeO8v6AtxCQXlMgA,EUROPE
Cb27US9r3q6bG3jyH-H2iKm9IJVcovObdhUFsKs1onb1wxJBQqMFNlqQMy7wyONpoD433O-xZ3izpA,AMERICAS
5bphVu5Rd6KwDvp2ppB67YYJRPVAMth0f6_pSpKo49aaNUTC51YB8F-1mPnDOAxctZgE473oVCEr7Q,SEA
-DXQ_OuymBxMSlytNZcxW3gOuFX-hGXdRwh7MEKNu_fk8OdNWH1HA40NNWeg90JMxOyLejqLsoZsfQ,ASIA
dQKcloUdrpH8oxVGKMt8Rs48VIpLwsFHfMV19JfG_9LEY8IW5UPn2hhN7_-EeBrYzmoDy9mOOS601g,SEA
K4BwOxWufSGMGu0zrHSWJpoHNx4zQ1NHBFZARjS6ji2ClHQLFgojujBRqmEKhjUbd81rYDHLxov3zQ,ASIA
SEsdMsMAJ2d9rtpAox9Goa-cDlCaSMSmGRKkHGlrpBNfdf4r5bLlRBP1llmRzm3FPBRhakbDrZW-4w,EUROPE
dQOclkGATdCM3gBvS8EkwtTt8ePmx7nGVJv8hyCcCHVnqCiP2xbv-dv959UmOFt9hEAEMTZtlxWaUw,SEA
axg8gXQSkuljbo8mEy3BbpU5Sk6pNVjoaVPuQecs63jM-bCkRzpQhHk0TBJZT186ZxAq_BS2U8CtgQ,EUROPE
ddelJhcqcUgn_pasVX8Ko5yrkGaDlF_Q-i3MpXEqlnLbYwHHnEfpw31hB-tyKqf8TRaDqS6QWshM-g,AMERICAS
JTZBArXCAgsm3gLV6iD2KZlhjFPqfnkm85fD1t17AHvKfx_zRYYU7lPkli-HLLmxBECv1beDWQX44g,SEA
2vJVChS5Zikg6DHrCE2VP7lELNQwfrhVFggYyA5lNScZaJ0wdnwuiucoc1FUqAV5uDsfdXH47crBCQ,EUROPE
5kF6sieVPWq4uvgwE-TDpFFFHhcH-YpSkOFvALqNECpf8fX3-gehkz9G-Ca7veh02xJ5KcVJ2DhiRg,AMERICAS
HYANNkDpQk0Ugkrocsa50La2apztEAR4ezBexbpwtvz_K4el787mzS-EF33h-mmS-5M9MiFB_EFDJw,EUROPE
Qgml2m9YQk2ulixPcR1luk37eFpGNQt5Wkc4HpiD_-0SxEa4l8oNz_18Yn-KxlOWvqkrMD49PO5g0g,SEA
YOoUCKY_ExC5N9QL5ksuU-rBA-FI5KiOHzXJN1OOWEmfelBMumR5Y1y1yaL2zFG94SS6nm778X_RMw,AMERICAS
qTVPBrp0n-A_z-7g8RExwiA4J7feOeWDGsM8a44nPwBAE32aSIQJuBBUoZhRijn2A7qLrU8NVXsMJg,AMERICAS
7VqYpQrHaB2SefeEGJ91eDtINpl1CMZQ8K1lnAOrPgfOXFbZqgMyb2FI5sHNXq9PdXyyyBxaqHNg8A,AMERICAS
lJ5DgpaiN7f4us18ZNX_sbP4v0RkJYsYKf9hEDRhYsqrrVCJks3fC4qM2sgDR2jy8QhIuQxqJ7CoRg,SEA
4tHjAASyDDIqrQaf0a-zKQkA3hfq7ev81TpsbXS3rxAvLOxu4CfKsNgqYp5bc2EWYiocQQz2YcPp9w,AMERICAS
RjXP1OT72Q7LAtvu6A1DsUq8LgETAmkozBPd70bGM-1kMdqJMG2QooAjnH7AX-Cb7FtpMYVBHA3MnQ,EUROPE
pVnOgEvSvJnTNAPhF_lMfJyI-uAvD8mKuOrOlVTOagGjiovXlAiJz42vpJjU6Bf0RCo3STB2S5zvEQ,AMERICAS
5n3ltI1AVCoSpz6ZBWU55MM9Gy9PGXcG4bjT5toCIMpBYeNxg2rRYNi7aB69U66Ze2h3hZ4OruFykw,SEA
ICichLuXklkLZQsZucHvjQKxMvRZ4Tyz7vn1d7vNnsXSzRYV6NByVniGFC2jAe59_U-fFLLcxFY7ow,SEA
_VWFUgmYHOQACSAIY0KT4bm3GsEE4tqlb2bBJTcZBe35ZMlc-7RYLnRJ3w-D6F9SLFIVESBq8ChYUA,SEA
bCE_MUpppGv94LKPehB5Pa9Yu_V-EyIjES-HkFW0_wCfIhOGYQBC7UGPuVltveK470DUIoBUHj0d_A,SEA
QGDDNDmSM2ao7eayLGrzC8DcRJaf2-Pc3wjM-R2DlAKpdL8wJsZbapz7yrvjFx6NzVnEqE8qmT6bLg,AMERICAS
XdeWCBd9ZtcSS0ABOVVP5cbWyrstSYL3zmBHtRaTwXLuyrbQDPMg29fix3Nq22Dyw_JJ_fb882qR3w,SEA
2rtT6Ks0gX2yb2O8MyLPIN6bYLWvCmidUBzmKJXsYMk30URPztdoNvh5AAMFiz3WSGE5xIwGj1w2Qg,SEA
HIx0w461hhGSjuW7ZeijaDHWGnkQcloBSQNfEwlQogNsJcVW7QDL0RWiifr51_Fw8vCPKayo8BnAQw,AMERICAS
CRaEw063k3B7-Cc2M5T0scakLolhJ-f4VGqjcQD_k1r0hlWVtYB5KIg1y_d9na-MX3CKyltThPUo1w,SEA
ObsHW5GiTDvkPJvuwAm6t5dw8ZvMO3fNZTuvGZ7RVkue-mLhOCrhk_9h2zhSQGO1E0RpNtb8137f7A,SEA
J5azXzmYpo7QFiW76fMWlkOqoKxI_YwYz2UtgbBcT-YEaCznY6RFZN4dpnLUSXB9svNIJphkfJNMww,AMERICAS
MHMFU5m6_mf0HDC4IDEnKeM4Qtc8SR30TsVUQlN2DskajdMIdpdoH33nznIyLMRLQGIYHvYyyS2VtQ,SEA
BNnHhkg8UYQ4lpDxFsyoHtDUPHYIRDKDQAxo26l4Lt6f8hAGea55QSdaD9FLeLHE-wT2zxYly2COSQ,SEA
vTcFsh14sooUhrAiywdn2n_VHoXf39yr6uP_qdbMMaHd4keE6ubK1ybiPOTxzt7dvmr5aERxyC56BA,ASIA
q94D-MDpxt6tADzSdotNHklTffCoRmkSSCURyZhKfJ74s29W9HCiLZMTTOhYv2As6rPXsRGOeOhjcQ,AMERICAS
QzBwUgc4AM6IXXYqOKmz0j7qoKMW-9OmcMVn4NpFdL1lDAJTwFpBvBPEhLm86_SnRYw9Usbcte0ZBg,EUROPE
M5H4bTaa0rougrDs28BS8Qvtwv2jROQCjXiLkkM8CJGRIab3ksahF6LykFihEnUMWlzHu02eyJRCPQ,AMERICAS
